X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Bankrupt,Id
0.1143,0.66191,-0.019463,0.94794,-66.027,0,0.1451,0.51077,1.8519,0.33809,0.15639,0.38812,0.17822,0.1451,732.01,0.49863,1.5108,0.1451,0.078351,46.446,1.2617,0.15592,0.061723,0.27446,0.26858,0.4521,13.811,-0.030147,3.6351,0.3504,0.082562,76.848,4.7496,2.6826,0.076276,1.8519,?,0.33809,0.041188,0.13279,0.064727,0.084196,60.063,13.616,0.48505,0.31759,48.441,-0.029027,-0.015674,0.53539,0.37385,0.21054,0.52367,0.52367,-84.007,0.041188,0.33809,0.92494,0.0,7.8585,26.806,73.683,4.9536,2.8684,0,2792
0.029189,0.72526,-0.0061879,0.98625,-25.199,0,0.038317,0.37882,1.374,0.27474,0.04193,0.085163,0.054083,0.038317,3562.5,0.10246,1.3788,0.038317,0.027888,21.951,1.3429,0.040294,0.021244,0.15843,0.25601,0.089872,11.151,-0.011124,4.4604,0.521,0.030515,123.1,2.9651,1.8395,0.039884,1.374,2.0916,0.44739,0.029028,0.025483,0.31691,0.029327,114.83,92.883,0.35325,0.80259,22.607,0.0043028,0.0031317,0.61183,0.44992,0.33725,0.49391,0.80428,-178.63,0.029028,0.10624000000000001,0.97287,0.62839,16.628,3.9297,119.52,3.0538,2.47,0,5787
0.069525,0.61154,-0.019365,0.93649,-25.661,0,0.093305,0.63521,2.1454,0.38846,0.10277,0.306,0.058528,0.093305,1777.7,0.20532,1.6352,0.093305,0.043491,20.392,0.99546,0.10277,0.032407,0.24958,0.29107,0.16644,10.86,-0.027105,3.3125,0.25271,0.047783,54.023,6.7564,3.3688,0.085204,2.1454,0.61702,0.657,0.039715,0.24505,0.15097,0.047902,35.87,15.478,0.58005,0.54341,21.235,0.070509,0.032866,0.46694,0.30492,0.14801,0.54372,0.9196,-39.77,0.039715,0.17898,0.95693,0.6913100000000001,17.899,23.582,51.878,7.0358,3.0029,0,4399
0.07858,0.059536,0.30465,6.1171,79.504,0.1868,0.10554,15.797,1.5487,0.94046,0.10639,1.7728,0.12037,0.10554,116.58,3.131,16.797,0.10554,0.06815,0.97817,0.6434,0.10625,0.050741,1.1569,0.82863,2.6781,125.77,0.47915,4.2005,-0.17976,0.068162,15.44,23.64,23.64,0.14122,1.5487,?,0.94046,0.091185,5.8024,0.010606,0.06861,4.4148,3.4367,18.934,6.0473,1.0763,0.025391,0.016395,6.1171,0.059536,0.0423,1.4791,1.4791,4834.1,0.091185,0.08355499999999999,0.93206,0.0,373.15,106.21,14.032,26.012,2.4357,0,5608
-0.029566,0.1795,0.24677,8.601,87.108,-0.011437,-0.025929,4.5711,0.29089,0.8205,-0.025751,-0.79868,-0.066027,-0.025929,-3411.2,-0.107,5.5711,-0.025929,-0.08914,244.4,0.739,0,-0.10164,-0.03456,-0.041003,-0.12726,0,0.34237,5.3871,0.50207,-0.2036,54.387,6.7111,1.2138,0.0060525,0.29089,0.67815,0.94505,0.020807,1.0583,0.88995,0,307.27,62.872,-0.1518,2.6016,326.29,-0.0067231,-0.023112,1.5556,0.032465,0.14901,1.1384,1.3112,60166.0,0.25098,-0.036034,0.75208,0.15179,1.4935,5.8055,40.737,8.9599,0.40358,0,5491
0.0037985999999999996,0.67548,0.02997,1.0578,-68.815,-0.028555,0.0037985999999999996,0.48043,1.4903,0.32452,0.025325,0.0073199,0.026824,0.0037985999999999996,6167.3,0.059183000000000006,1.4804,0.0037985999999999996,0.0025489,73.913,1.4435,0.010974,0.0025489,-0.025037,-0.024756999999999998,0.059183000000000006,0.50979,0.066441,4.0696,0.44364,0.016993,128.03,2.8577,2.1955,0.010801999999999999,1.5083,1.5787,0.48106000000000004,0.0072481,0.036744,0.47752,0.0073636,129.77,55.855,0.012587,0.47621,74.277,-0.025204,-0.016912,0.81263,0.51894,0.34993,0.71942,1.0664,351.81,0.0072481,0.011705,0.99748,0.48236,4.9383,6.5348,127.1,2.8718,3.3038,1,4584
0.0032942,0.58097,-0.059484,0.89601,-339.49,0.0,0.0051419,0.72125,0.56588,0.41903,0.030891000000000002,0.0089887,0.14498,0.0051419,2584.8,0.14121,1.7213,0.0051419,0.0090865,264.25,?,0.030877999999999996,0.0058214,0.0051419,0.0062123000000000005,0.13802999999999999,1.1992,-0.12203,3.7807,1.0018,0.032955,379.37,1.0076,0.99213,0.015508000000000001,0.60729,?,0.41903,0.027406,0.027913,0.17969,0.054566,320.3,56.056,0.0080411,0.17984,259.43,-0.04602,-0.081325,0.88223,0.57204,0.99243,0.85964,0.85964,-358.97,0.027406,0.0078616,0.99153,0,1.3813,6.5114,368.97,0.98924,1.1609,1,7217
0.19533,0.07922,0.5391,9.8117,127.85,0,0.19533,11.623,0.74836,0.92077,0.24491,3.1927,0.26101,0.19533,148.03,2.4657,12.623,0.19533,0.26101,12.554,1.0598,0,0.26101,-0.1283,0.55019,2.4657,0,1.3487,2.2876,-0.20571,0.58,17.173,21.254,16.414,0.50427,0.74836,?,0.92077,0.67383,4.6541,?,0,153.9,141.35,7.5887,9.391,7.2251,0,0,7.5774,0.06118,0.04705,2.3036,2.3036,104.53,-0.73757,0.21214,1.8099,0.0,29.074,2.5823,29.84,12.232,1.8722,0,2834
-0.0085855,0.31791,0.31457,1.9895,41.984,-0.013511,-0.0073794,2.1455,1.4108,0.68209,-0.0072162,-0.023212,0.023212,-0.0073794,3543.3,0.10301,3.1455,-0.0073794,-0.0052305,25.01,0.96762,-0.014221,-0.0060854,0.01023,0.68209,0.099217,-87.138,0.85595,3.4538,-0.025823,-0.0051149,61.382,5.9463,5.9463,-0.47956,1.4108,?,0.68209,-0.33991,1.1213,0.40904,-0.01008,71.41,46.4,-0.088812,1.6854,18.665,-0.054348,-0.038522,1.9895,0.31791,0.16817,1.8559,1.8559,894.39,-0.33991,-0.012587000000000001,1.0039,0.0,14.594,7.8664,82.247,4.4378,3.8389,0,4882
0.0090081,0.82521,-0.1257,0.74349,-21.627,0.0,0.010785,0.21181999999999998,2.9047,0.17479,0.024615,0.022007,0.020983,0.010785,4941.8,0.07385900000000001,1.2118,0.010785,0.0037128,5.6201,0.99893,0.021034999999999998,0.0031013,0.084207,0.1596,0.07170599999999999,1.5209,-0.19778,4.0762,0.28306,0.0079997,61.591,5.9262,3.5193,0.00051859,2.9288,1.9424,0.33935,0.00017854,0.0082209,0.38634,0.0072417,45.278,39.658,0.20141,0.099486,5.6211,-0.02913,-0.010029,0.44153000000000003,0.49006000000000005,0.16874,0.27502,0.53393,-1498.0,0.00017334,0.051536,0.9916,0.94143,64.945,9.2037,61.58,5.9272,4.5702,1,8103
0,0.80894,-0.056237,0.9219,-24.695,0.19334,0.19334,0.23618,2.9665,0.19106,0.20426,0.26849,0.084939,0.19334,1171.8,0.31148,1.2362,0.19334,0.065173,13.123,1.1781,0.20425,0,0.26119,0.18862,0.072482,18.7,-0.16729,3.6137,0.24884,0.067498,95.72,3.8132,3.3943,0.22071,2.9665,7.3447,0.26692,0.0744,0.12806,0.10257,0.068853,70.334,57.211,0,0.77379,14.178,0.14562,0.049087,0.82062,0.72007,0.26225,0.56835,0.79402,-231.05,0.0744,0.0,0.93531,0.39707,27.814,6.3799,88.599,4.1197,8.8245,0,4235
0.096437,0.5722,0.35376,1.6182,22.908,0,0.096437,0.74764,6.8428,0.4278,0.33717,0.16854,0.228,0.096437,133.87,2.7266,1.7476,0.096437,0.014093,8.254,1.0325,0,0.014093,0.2346,0.35362,2.7266,0,4.7783,2.9079,0.044161,0.028186,46.777,7.8031,7.8031,0.046388,6.8428,?,0.4278,0.006779,0.48594,0.013031,0,34.56,26.306,0.62322,1.3478,12.65,-1.4637,-0.2139,1.6182,0.5722,0.12815,5.7783,5.7783,286.15,0.3475,0.22543000000000002,0.72041,0.0,44.221,13.875,30.522,11.959,92.426,0,5320
-0.0046482,0.25478,0.22654,1.8903,55.854,0,-0.0046482,2.9249,0.7867,0.74522,-0.0046482,-0.018268,0.032947,-0.0046482,3587.9,0.10173,3.9249,-0.0046482,-0.0059084,12.435,0.93263,-0.0046482,-0.0059084,-0.15538,0.69566,0.10173,?,0.43649,2.5836,0.17135,-0.0059084,71.681,5.092,5.0853,-0.50895,0.7867,?,0.74522,-0.64694,0.48516,0.32766,-0.0059084,165.89,153.45,-0.17343,1.785,7.5502,-0.035216,-0.044764,1.8879,0.25445,0.19639,1.4359,1.4359,86.852,-0.64693,-0.0062373,1.0036,0.0,29.353,2.3786,118.05,3.0918,1.5158,0,4292
-0.15127,1.0036,-0.013068,0.98677,-15.042,0,-0.15127,-0.0036057,5.486000000000001,-0.0036187,-0.12285,-0.15314,-0.025185,-0.15127,-2651.4,-0.13767,0.99639,-0.15127,-0.027573,13.797,1.084,-0.12285,-0.027573,-0.1389,-0.012794,-0.13767,-4.3234,-0.51593,3.7364,0.15302,-0.0256,65.237,5.595,5.5064,-0.040357,5.486,?,-0.0036187,-0.0073563,0.17625,-0.30482,-0.022393,53.265,39.468,-0.72946,0.77683,13.696,-0.13595,-0.024781,0.97116,0.98774,0.17873,-0.14287,-0.14287,-71.214,-0.0073563,41.801,1.0275,0.0,26.456,9.248,65.717,5.5541,216.59,0,6660
-0.057606,0.81747,0.033945,1.0733,-128.64,-0.40257,-0.057606,0.22329,0.76045,0.18253,-0.055673,-0.12434,-0.018231,-0.057606,-21522,-0.016959,1.2233,-0.057606,-0.075753,126.15,1.0124,0,-0.075753,-0.016061,-0.46017,-0.016959,0,0.067515,4.738,1.0516,-0.15296,246.29,1.482,0.83988,0.0039764,0.76045,0.67783,0.52835,0.005229,0.040146,0.62294,0,229.73,103.58,-0.21918,0.50597,139.72,-0.043742,-0.057522,0.60825,0.46328,0.67477,0.36305,1.0509,1856.7,0.097142,-0.31559,0.90608,1.8946,2.8934,3.5237,222.37,1.6414,1.5125,0,1868
0.21363,1.971,-1.0649,0.45972,-208.31,-1.7286,0.24117,-0.89458,1.0982,-1.7633,0.24117,0.12235,0.12837,0.24117,2732.8,0.13357,0.50735,0.24117,0.1176,0,0.1508,0.33308,0.10417,-1.5545,-1.7633,0.11959,1.7837,-11.345,3.3919,0.93166,0.1176,385.27,0.9474,0.16899,0.33308,2.2344,?,-1.7633,0.16242,0.03212,0.18245,0.16242,150.01,150.01,?,0.45972,0,0.31098,0.15164,0.45972,1.971,1.0555,-18.785,-18.785,-2625.5,0.089418,-0.12115999999999999,0.91058,0.0,?,2.4332,350.82,1.0404,21.848,0,4959
0.10159,0.63684,0.36713,1.5988,43.602,0.0,0.12277,0.57026,1.4209,0.36316,0.13119,0.20025,0.090266,0.12277,1812.3,0.2014,1.5703,0.12277,0.086406,52.657,1.1868,0.11886,0.071497,0.17323,0.33748,0.16813,14.122,18.556,3.8456,0.38824,0.09233,171.08,2.1335,2.0540000000000003,0.11283,1.4209,?,0.36316,0.079409,0.14611,0.17072,0.083652,228.79,176.13,0.49559,1.2645,57.199,0.11338,0.079793,1.5392,0.6130899999999999,0.4687,18.355,18.355,2572.8,0.079409,0.27973,0.91583,0,6.9316,2.0723,157.49,2.3176,71.815,0,7914
0.074895,1.1366,-0.13657,0.87984,-44.319,-0.32909,0.074895,-0.12016,1.1312,-0.13657,0.15099,0.065895,0.066211,0.074895,5539.1,0.065895,0.87984,0.074895,0.066211,0.092609,3.5519,0.044259,0.066211,-0.14506,-0.2542,0.065895,0.58163,?,2.6285,0.37309,0.066211,340.54,1.0718,1.0718,-0.087071,1.1312,?,-0.13657,-0.076976,0.64022,0.856,0.039127,87.878,87.785,260.96,0.87958,0.085989,0.044259,0.039127,0.87984,1.1366,0.93297,?,?,-58.056000000000004,-0.076978,-0.54838,0.9453,0.0,3941.3,4.1579,366.75,0.99523,?,0,8924
0.033842,0.12341,0.3207,4.2536,60.683,0.14147,0.033842,6.7645,0.87787,0.83483,0.033842,0.34335,0.16842,0.033842,439.34,0.83078,8.1028,0.033842,0.055589,124.19,1.0687,0.033057,0.055589,0.14147,0.83483,0.83078,0.47668,0.55222,4.4727,0.14817,0.055589,51.878,7.0357,0.26785,0.033057,0.7509,8.5369,0.85967,0.054299,0.42054,0.039879,0.054299,226.52,102.33,0.16338,2.1521,109.02,-0.035631,-0.058527,3.3972,0.098566,0.14213,1.4375,1.4803,9524.4,-0.13912,0.040538,1.1391,0.029764,2.939,3.567,59.095,6.1765,1.0483,0,3947
0.015943,0.11935,0.44051,4.691,11.681,0.091616,0.021104,6.6483,1.016,0.79346,0.021104,0.17683,0.035657,0.021104,873,0.4181,8.3789,0.021104,0.01508,103.32,1.0074,0.029049,0.011393,0.11531,0.79346,0.37486,0.2109,1.0008,4.5115,0.017361,0.01508,31.627,11.541,0.2434,0.029049,1.4152,?,0.79346,0.020758,0.8017,0.067833,0.020758,121.07,17.75,0.040247,1.3719,104.97,0.00025379,0.00018135,4.691,0.11935,0.086648,1.8027,1.8027,14303.0,0.015759,0.020093,0.98424,0.0,3.5328,20.564,31.128,11.726,3.1795,0,7487
0.10934,0.7343,0.1401,1.1913,-16.158,0,0.10934,0.36184,4.2009,0.2657,0.1187,0.14928,0.030303,0.10934,2105.4,0.17336,1.3618,0.10934,0.026028,26.953,1.0504,0.11774,0.026028,0.45297,0.10934,0.17336,12.588,1.0995,3.4809,0.16286,0.027313,65.406,5.5806,5.5668,0.1132,4.2009,?,0.2657,0.026946,0.085601,0.18038,0.028026,70.368,43.415,0.35249,0.76777,27.699,0.099779,0.023752,1.1883,0.73249,0.17919,2.0853,2.0853,424.0,0.026945,0.41153,0.97407,0.0,13.542,8.4072,63.643,5.7351,32.97,0,2762
0.0088024,0.32139,0.02832,1.098,-14.01,0.015399,0.0087269,1.4457,0.99703,0.46463,0.0087269,0.030196,0.023675,0.0087269,2006.4,0.18192,3.1115,0.0087269,0.0035338,17.833,1.1378,0.013461,0.0035644,0.020471,0.46463,0.18215,0.054345,0.041484,4.4144,0.11916,0.0035338,42.589,8.5702,0.041884,0.013461,2.4967,6.075,0.497,0.0054508,0.10114,0.16719,0.0054508,42.582,24.748,0.072953,0.6805,17.78,-0.036278,-0.01469,0.98739,0.28901,0.11668,0.68061,0.72803,735.41,-0.0029831,0.018945,1.003,0.069678,20.467,14.748,42.716,8.5447,3.6175,0,6500
0.23126,1.0299,0.25264,2.199,7.0361,-0.056262,0.24395,-0.075162,0.85536,-0.077409,0.24395,1.1577,0.41682,0.24395,824.94,0.44246,0.97097,0.24395,0.22314,56.238,1.0281,0.24019,0.21153,-0.045774,-0.077409,0.43013,1.8792,0.47077,4.0207,0.90177,0.22314,60.174,6.0658,0.23322,0.24019,1.6174,0.36,0.74178,0.2197,0.50973,0.074923,0.2197,118.84,62.601,1.3729,1.3996,48.103,0.02845,0.026024,0.4499,0.21071,0.16486,-0.14425,1.3822,2649.8,-0.1691,-2.9874,1.1691,-10.583,6.4903,5.8306,70.349,5.1884,2.0372,0,2720
0.020683,0.68708,0.37877,1.8502,-14.165,-0.19615,0.020683,0.45542,1.7724,0.31291,0.094509,0.046428,0.01167,0.020683,12125,0.030103,1.4554,0.020683,0.01167,91.599,0.6892,0.094506,0.01167,-0.0075563,0.048747,0.030103,1.2801,2.1553,2.4959,0.53785,0.052802,96.912,3.7663,2.442,0.09449,1.7724,1.5707,0.55451,0.053313,-0.59748,0.24234,0.053322,224.56,132.97,0.046502,0.85182,96.757,0.094506,0.053322,1.1996,0.44549,0.26551,1.7806,3.1553,118.65,0.053313,0.066099,0.98833,0.77208,3.9848,2.7451,91.745,3.9784,10.085,0,4918
0.058646,0.76831,0.0048296,1.0079,-44.02,0.15591,0.058646,0.30155,1.0818,0.23169,0.058646,0.095706,0.069591,0.058646,2676.1,0.13639,1.3016,0.058646,0.038946,40.157,1.1925,0.092216,0.038946,0.15591,0.23169,0.13639,0.6625,0.01263,4.2391,0.50908,0.038946,160.69,2.2715,0.12002,0.092216,1.5139,2.9056,0.38723,0.061239,0.0088921,0.18256,0.061239,148.38,108.22,0.354,0.73752,43.443,0.04607,0.030595,0.80384,0.61277,0.44023,0.60588,1.0126,83.76,0.075637,0.25313,0.92436,0.67133,9.0894,3.3726,148.53,2.4574,3.9378,0,7039
-0.18151,0.8,-0.3386,0.5363,-33.775,-0.16211,-0.18151,0.25,0.9718100000000001,0.2,-0.18151,-0.24857,-0.014666,-0.18151,-3248.6,-0.11236,1.25,-0.18151,-0.029616,14.141,0.79396,-0.17034,-0.029616,-0.12875,0.2,-0.11236,-0.27009,-0.55654,3.7283,0.12014,-0.029616,42.261,8.6368,-0.21292,-0.17034,6.1482,2.2087,0.2698,-0.027793,0.096839,-0.33415,-0.027793,19.111,4.9697,-0.76442,0.21112,13.743,-0.26196,-0.042742,0.48951,0.7302,0.11578,0.32874,0.44346,-1811.2,-0.02901,-0.90754,1.029,0.34897,25.811,73.446,43.487,8.3933,10.074,0,8716
0.035142,0.62708,-0.32604,0.42737,-208.09,-0.014034,0.033881,0.56473,1.079,0.35413,0.033881,0.059505,0.098,0.033881,3121.8,0.11692,1.5947,0.033881,0.045288,24.541,1.2909,0.053135,0.046973,0.0019562,0.35413,0.11893,0.76635,-0.4309,4.415,0.74543,0.045288,299.74,1.2177,0.084735,0.053135,0.76578,3.3459,0.41183,0.071024,0.12476,0.22271,0.071024,84.064,59.523,0.69862,0.33903,26.48,0.013699,0.018311,0.38805,0.56938,0.8212,0.46802,0.54427,-8476.8,0.073215,0.099234,0.92679,0.16292,14.873,6.1321,277.79,1.3139,0.98873,0,3939
0.014255,0.64316,-0.13909,0.74883,-60.052,0.14122,0.018677,0.55483,1.3969999999999998,0.35684,0.040923,0.033726,0.063716,0.018677,2637.4,0.13839,1.5548,0.018677,0.01337,20.593,1.1151,0.020316,0.010204,0.17063,0.26635,0.13152,0.91324,-0.23764,4.8358,0.44507,0.01337,146.83,2.4859,2.1404,0.020316,1.397,?,0.35684,0.014543,0.038665,0.23651,0.014543,102.76,82.165,0.18087,0.60651,20.897,-0.050016,-0.035803,0.64478,0.55379,0.40227,0.60967,0.60967,-9530.1,0.014543,0.039947,0.98682,0.0,17.725,4.4423,144.69,2.5226,2.3867,0,3737
0.085927,0.26984,0.73016,3.7059,66.571,0,0.096577,2.7059,3.3759,0.73016,0.098932,0.35791,0.028608,0.096577,1019.8,0.35791,3.7059,0.096577,0.028608,9.0156,0.95108,0.098925,0.025453,0.40702,0.37012,0.31844,42.012,?,2.1426,0.074495,0.029267,30.036,12.152,12.152,0.096779,3.3759,?,0.73016,0.028668,0.21773,0.090923,0.029303,101.77,92.752,1.0305,3.3969,9.2817,0.098925,0.029303,3.7059,0.26984,0.082289,?,?,101.4,0.028668,0.11767999999999999,0.97142,0.0,40.485,3.9352,29.175,12.511,?,0,5169
0.015491999999999999,0.57589,-0.042768,0.90358,-99.456,0.01937,0.015588999999999999,0.73516,1.0127,0.42336999999999997,0.015588999999999999,0.035144,0.052884,0.015588999999999999,4945.6,0.07380199999999999,1.7364,0.015588999999999999,0.019397,76.22,0.96553,0.018162,0.019276,0.019466999999999998,0.42336999999999997,0.073634,0.22885,-0.071376,4.3783,0.68272,0.019397,204.01,1.7891,0.031536,0.018162,0.8274299999999999,1.7608,0.55569,0.022598,0.064068,0.42004,0.022598,169.12,92.904,0.092308,0.52524,77.188,-0.008751799999999999,-0.01089,0.69598,0.44358000000000003,0.55894,0.70657,0.92739,-1021.9,0.012538,0.036592,0.98746,0.31253,4.7888,3.9288,201.45,1.8118,1.3413,0,6027
-0.030924,0.0027744,0.21696,79.199,156.49,0,-0.030924,359.44,0.026668999999999998,0.99723,-0.030924,-11.146,-0.47486,-0.030924,-79.965,-4.5645,360.43,-0.030924,-1.1596,0,0.67374,-0.030926,-1.1596,-0.20013,0.71888,-4.5645,?,0.27806,2.7407,-0.56833,-1.1596,17.583,20.758,20.758,-0.030926,0.026669,?,0.99723,-1.1596,78.5,-0.0073017,-1.1596,26.558,26.558,?,79.199,0,-0.049186,-1.8443,79.199,0.0027744,0.048173,1.2781,1.2781,119.41,-1.1596,-0.031010000000000003,2.1596,0.0,?,13.743,37.972,9.6123,0.034179,0,8603
0.014013,0.10989,0.93482,15.341,479.28,-0.1567,0.014013,8.1003,0.21356999999999998,0.89011,0.014013,0.21497,0.065611,0.014013,2862.3,0.12752,9.1003,0.014013,0.065611,0,0.59294,0.01401,0.065611,-0.096941,0.73372,0.12752,?,?,2.5048,0.51452,0.065611,129.32,2.8224,1.6742,0.029596,0.21357,22.37,0.93482,0.13857,10.584,0.26146,0.065597,530,530,?,15.341,0,0.01401,0.065597,9.1003,0.065184,0.35431,?,?,298.87,0.13857,0.015743,0.065597,0.050222,?,0.68868,111.4,3.2764,?,0,7307
0.048448,0.24723,0.38918,2.5742,33.817,0.11551,0.062026,2.97,1.03,0.73427,0.062026,0.25089,0.081131,0.062026,762.09,0.47894,4.0449,0.062026,0.0425,34.671,1.0649,0.054339,0.033196,0.14464,0.73427,0.42402,0.38349,1.0704,5.2147,0.12035,0.0425,63.684,5.7314,0.2198,0.054339,1.4809,?,0.73427,0.037233,0.78603,0.07341,0.037233,110.56,75.89,0.34947,2.0134,35.711,-0.0020422,-0.0013993,2.5742,0.24723,0.17448,2.0195,2.0195,63803.0,0.029116,0.065981,0.97088,0.0,10.528,4.8096,61.83,5.9033,4.014,0,2100
0.064815,0.22447,0.36717,2.9064,84.465,0,0.064815,3.455,1.2974,0.77553,0.064835,0.33653,0.065026,0.064815,971.12,0.37586,4.455,0.064815,0.049957,32.394,1.1812,0,0.049957,0.22236,0.68359,0.37586,0,0.83402,3.7355,0.10974,0.11195,64.884,5.6254,4.8267,0.0073204,1.2974,?,0.77553,0.0056423,0.4387,0.38268,0,133.71,101.31,0.56288,2.3085,38.793,-0.019552,-0.01507,2.4938,0.19259,0.17777,1.7616,1.7616,1996.8,0.16494,0.083574,0.83902,0.0,11.267,3.6027,54.182,6.7365,2.9471,0,3171
0.037687,0.43842,0.38158,1.9187,-16.466,0,0.038676,1.2809,1.9829,0.56158,0.051246,0.09312,0.031974,0.038676,2524,0.14461,2.2809,0.038676,0.019505,84.595,0.99183,0.052566,0.019006,0.12767,0.44578,0.14236,4.1818,1.8789,3.6265,0.20619,0.02547,78.535,4.6476,4.4028,0.052604,1.9829,?,0.56158,0.026529,0.093302,0.18908,0.02651,139.56,54.963,0.082005,0.81223,86.9,0.027841,0.014041,1.8177,0.41533,0.21517,2.7652,2.7652,1614.6,0.026529,0.067109,0.9805,0.0,4.3147,6.6408,76.452,4.7742,9.7636,0,1945
-0.46539,1.1122,-0.23913,0.78135,-31.726,-0.29462,-0.46539,-0.10086,4.3087,-0.11218,-0.46531,-0.42552,-0.093103,-0.46539,-1011.9,-0.36069,0.89914,-0.46539,-0.10801,12.11,0.64116,-0.46532,-0.10801,-0.30839,-0.53964,-0.36069,-5916.2,-1.6442,2.466,0.23416,-0.10799,85.542,4.2669,4.196,-0.358,4.3087,?,-0.11218,-0.083087,0.11591,-0.092431,-0.108,61.653,49.542,-3.2555,0.65064,11.181,-0.52956,-0.12291,0.76837,1.0937,0.23436,-0.77127,-0.77127,-69.929,-0.083087,4.1488,1.108,0.0,30.14,7.3674,92.649,3.9396,29.625,0,8483
0.018831,0.27062,0.44465,2.6431,58.242,0.30507,0.024038,2.666,1.0155,0.72147,0.024038,0.088828,0.04934,0.024038,1217.6,0.29978,3.6953,0.024038,0.01462,42.362,0.95063,0.022624,0.011453,0.37903,0.72147,0.28054,0.13974,1.5616,4.5203,0.053569,0.01462,61.008,5.9828,0.083602,0.022624,1.6644,?,0.72147,0.01376,0.67869,0.11161,0.01376,118.01,75.65,0.098683,1.938,43.02,-0.034463,-0.02096,2.6431,0.27062,0.16715,2.5338,2.5338,14735.0,0.015305,0.026101,0.9847,0.0,8.6163,4.8249,60.074,6.0758,5.7745,0,3411
0.055296000000000005,0.60447,0.35588000000000003,2.1016,-51.891,0.018693,0.055296000000000005,0.65435,1.4855,0.39553,0.096371,0.17117,0.055227,0.055296000000000005,2689.4,0.13572,1.6543,0.055296000000000005,0.037224,134.35,0.78715,0.094161,0.037224,0.087911,0.073989,0.13572,2.2924,1.1084,3.6178,0.40666,0.063487,83.689,4.3614,2.3309,0.076515,1.4855,0.4713,0.67592,0.051509,0.02694,0.16665,0.063388,164.68,30.331,0.10113,0.40904,141.65,0.067419,0.045386,1.1232,0.32306,0.22929,1.2319,2.1052,1476.1,0.051509,0.1398,0.96371,0.70888,2.7167,12.034,79.379,4.5982,4.6267,0,7530
-0.034314,0.4157,0.36651999999999996,3.5769,52.059,0.0,0.046332,1.4056,2.3191,0.5843,0.051351,0.32575,0.05192,0.046332,1260.2,0.28964,2.4056,0.046332,0.019979,7.4279,0.82152,0.039957,-0.014796,0.6867300000000001,0.54062,0.09564199999999999,7.9621,0.74609,3.0587,0.16456,0.022143,22.778,16.024,5.4826,0.039956,2.3191,1.6878,0.85777,0.017229,0.2427,0.12152,0.01723,74.639,67.211,-0.72708,3.2451,7.5582,-0.034116,-0.014711,1.2238,0.14223,0.062407,1.1894,1.7461,419.58,0.017229,-0.058728,0.98012,0.46804,49.139,5.4307,22.386,16.305,4.7208,0,3966
-0.0084356,0.63121,0.11937,1.1985,-156.03,0,-0.0084356,0.58425,1.1145,0.36879,-0.00054257,-0.014028,0.030968,-0.0084356,6675.4,0.054679,1.5843,-0.0084356,-0.0075689,197.46,0.73031,-0.0035189,-0.0075689,-0.033968,-0.0084356,0.054679,-0.44583,0.4274,4.0473,0.56591,-0.0038859,189.17,1.9294,1.8381,-0.045746,1.1145,28.542,0.37291,-0.041046,0.0019953,0.53361,-0.0031574,235.64,38.182,-0.013991,0.19587,189.67,-0.046468,-0.041694,1.1418,0.60135,0.51829,1.3205,1.3352,1331.0,-0.041046,-0.022874000000000002,1.0094,0.01119,1.8485,9.5595,196.94,1.8534,3.9906,0,9113
0.072533,0.55329,0.063245,1.1143,-12.756,0.26151,0.072533,0.80738,1.0177,0.44671,0.072533,0.13109,0.022696,0.072533,1747.2,0.20891,1.8074,0.072533,0.014242,16.931,0.97899,0.085827,0.014242,0.26151,0.44671,0.20891,0.17151,0.16493,4.5445,0.10651,0.014242,40.357,9.0444,0.15512,0.085827,5.1049,?,0.44671,0.016853,0.024702,0.14114,0.016853,43.208,26.276,0.30703,0.68733,17.231,0.042774,0.0083991,1.1143,0.55329,0.11057,1.1649,1.1649,2215.8,0.017394,0.16237000000000001,0.98261,0.0,21.557,13.891,39.655,9.2045,13.281,0,6643
0.0,0.69593,-0.24078000000000002,0.27092,-1025.2,0.22128,-0.056447000000000004,0.43692,0.28854,0.30407,-0.026368,-0.17092,-0.043567,-0.056447000000000004,-20207.0,-0.018063,1.4369,-0.056447000000000004,-0.19563,41.113,2.674,-0.026375,0,0.47038,0.24689,0.063047,-0.87686,-0.26444,5.5873,2.4119,-0.19563,884.87,0.42344,0.20094,-0.023031,0.28854,0.15579,0.66975,-0.079819,3.9161E-05,1.3255,-0.09141,113.16,72.05,0,0.1725,84.83,-0.070252,-0.24347,0.12855999999999998,0.33025,2.3616,0.33395,0.73556,-93088.0,0.52788,0,0.5889,1.2026,8.878,5.0659,417.76,0.8737,0.31689,1,7832
